ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
853147285,0,24614,32,0,,92192,No,0,z_No,M,PhD,,15,Commercial,18160,10,Van,yes,5432,5,No,4,0,17,0,Highly Urban/ Urban
86619122,0,23741,34,1,10,21868,No,74301,Yes,z_F,z_High School,Clerical,42,Private,9030,1,Minivan,no,0,0,No,0,0,5,0,Highly Urban/ Urban
798235652,0,19562,46,0,5,136371,No,0,z_No,M,PhD,,25,Commercial,27540,1,Panel Truck,no,21880,2,Yes,3,4059,8,1,Highly Urban/ Urban
340661905,0,19408,46,0,7,4034,No,,Yes,z_F,z_High School,Student,40,Commercial,8470,4,z_SUV,no,0,0,No,0,0,7,0,z_Highly Rural/ Rural
694799672,0,13570,62,0,13,25407,No,151032,Yes,M,z_High School,Clerical,13,Private,12930,4,Sports Car,no,0,0,No,1,0,4,0,Highly Urban/ Urban
860210033,0,18929,48,0,0,0,No,0,z_No,M,z_High School,Student,54,Commercial,8750,4,Pickup,no,1058,2,No,6,0,9,0,z_Highly Rural/ Rural
23676647,1,20616,43,2,10,41796,Yes,0,z_No,z_F,z_High School,Clerical,20,Private,17750,10,z_SUV,no,0,0,No,0,4136,1,1,Highly Urban/ Urban
354730471,0,28690,21,2,13,1114,No,0,Yes,z_F,<High School,Student,134,Private,1500,11,Sports Car,yes,0,0,No,3,0,4,0,z_Highly Rural/ Rural
771641089,0,20523,43,0,0,0,No,92216,Yes,M,z_High School,Home Maker,55,Commercial,5800,3,Pickup,no,4171,4,No,7,0,1,0,z_Highly Rural/ Rural
956104436,0,19598,46,0,0,0,No,0,Yes,z_F,<High School,Student,57,Private,6420,4,z_SUV,no,0,0,No,0,0,6,0,z_Highly Rural/ Rural
334895587,0,18610,48,0,0,0,No,,z_No,z_F,Masters,Home Maker,37,Private,6300,6,Sports Car,no,2460,1,No,3,361,12,1,Highly Urban/ Urban
381954472,1,20667,43,2,15,59346,Yes,0,z_No,z_F,Bachelors,Professional,29,Private,8090,1,Sports Car,no,5037,3,No,6,12633,16,1,Highly Urban/ Urban
845995112,0,26490,27,3,0,0,No,0,Yes,z_F,Bachelors,Student,17,Commercial,22500,1,Pickup,no,0,0,No,5,1220,14,1,Highly Urban/ Urban
195844612,0,23219,36,0,11,158,No,0,Yes,M,z_High School,Student,33,Commercial,9850,1,Pickup,yes,0,0,No,3,23642,,1,Highly Urban/ Urban
670267876,1,14948,58,2,14,36626,Yes,0,z_No,M,z_High School,z_Blue Collar,34,Commercial,19790,3,Van,yes,0,0,No,4,4629,10,1,Highly Urban/ Urban
591761636,0,16848,53,0,12,25972,No,97541,Yes,z_F,z_High School,Clerical,21,Private,10860,1,z_SUV,no,2457,2,No,4,4797,6,1,Highly Urban/ Urban
213844786,0,17596,51,0,10,117791,No,343849,z_No,M,PhD,,18,Private,19730,4,Van,yes,0,0,No,2,0,,0,Highly Urban/ Urban
710024395,0,19322,46,0,8,23655,No,190550,Yes,M,<High School,z_Blue Collar,40,Private,8470,13,Pickup,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
840976379,2,20305,44,2,11,104682,Yes,0,z_No,z_F,Bachelors,Manager,38,Private,25950,7,Minivan,no,8543,2,No,8,1751,7,1,Highly Urban/ Urban
576782158,1,22503,38,2,,74378,No,232956,Yes,M,Bachelors,Professional,23,Private,19590,1,Minivan,no,0,0,No,1,0,6,0,z_Highly Rural/ Rural
657380352,0,23685,35,4,14,,No,466537,Yes,z_F,PhD,Doctor,52,Private,24020,7,z_SUV,no,0,0,Yes,3,0,18,0,Highly Urban/ Urban
867935167,0,26365,27,3,13,55877,No,169598,Yes,M,z_High School,Clerical,41,Private,9400,11,Minivan,yes,0,0,No,0,0,6,0,Highly Urban/ Urban
886732326,0,14375,60,0,12,77658,No,272962,Yes,z_F,Masters,Lawyer,64,Private,15270,7,z_SUV,no,7705,1,No,7,840,18,1,Highly Urban/ Urban
19613798,0,21612,40,0,11,62849,No,225934,Yes,z_F,Bachelors,Professional,41,Private,11780,1,Sports Car,no,0,0,No,3,3659,8,1,Highly Urban/ Urban
829101238,0,21885,39,2,13,15098,No,140954,Yes,z_F,<High School,z_Blue Collar,32,Private,5400,6,z_SUV,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
228483753,0,18138,50,0,13,172109,No,439996,Yes,z_F,PhD,Home Maker,50,Private,23710,3,Pickup,no,7348,2,No,0,0,9,0,Highly Urban/ Urban
339297128,0,22723,37,0,8,30848,No,160731,Yes,M,<High School,z_Blue Collar,25,Commercial,31500,1,Minivan,no,7957,1,No,3,3425,10,1,z_Highly Rural/ Rural
385007994,0,18061,50,0,12,67399,No,266563,z_No,M,z_High School,z_Blue Collar,49,Commercial,19240,3,Van,yes,44641,2,Yes,4,19807,1,1,Highly Urban/ Urban
43546630,0,18666,48,0,13,,No,218410,Yes,M,Bachelors,Professional,26,Private,8380,1,Pickup,no,0,0,No,0,0,13,0,Highly Urban/ Urban
468311605,0,18209,50,0,13,41240,No,187815,Yes,z_F,z_High School,Clerical,16,Private,24810,6,z_SUV,no,4053,3,No,0,0,1,0,Highly Urban/ Urban
333291096,0,20253,44,2,13,57267,No,208613,Yes,M,z_High School,Manager,23,Commercial,25570,10,Panel Truck,no,5053,2,No,5,0,1,0,Highly Urban/ Urban
59619995,0,22117,39,0,11,63542,No,232154,Yes,M,Bachelors,Professional,51,Private,7240,3,Minivan,no,0,0,No,3,0,10,0,z_Highly Rural/ Rural
37267563,0,15798,56,1,0,0,No,119201,Yes,z_F,<High School,Home Maker,43,Private,7100,7,z_SUV,no,2882,2,No,2,0,5,0,Highly Urban/ Urban
868843430,1,21594,40,1,6,24498,Yes,0,z_No,z_F,z_High School,Clerical,36,Private,9920,11,z_SUV,no,0,0,No,0,3076,1,1,Highly Urban/ Urban
349713149,0,20696,43,1,14,79568,No,227743,Yes,z_F,<High School,z_Blue Collar,81,Private,23490,9,Minivan,no,0,0,No,4,0,6,0,Highly Urban/ Urban
522484014,0,21553,40,2,13,,No,280943,Yes,M,PhD,,33,Commercial,26040,10,Panel Truck,yes,0,0,No,0,3353,13,1,Highly Urban/ Urban
142700967,0,18367,49,0,11,95152,No,,z_No,M,Masters,Manager,13,Commercial,24000,17,Panel Truck,yes,0,0,No,0,0,10,0,Highly Urban/ Urban
146492809,0,24238,33,2,10,59473,No,203200,Yes,z_F,z_High School,Clerical,23,Private,10750,1,z_SUV,no,5676,2,No,4,0,9,0,Highly Urban/ Urban
317381589,0,23886,34,1,11,98273,Yes,295335,z_No,M,Masters,,22,Commercial,28190,4,Panel Truck,yes,0,0,No,1,4093,11,1,Highly Urban/ Urban
960510830,1,20816,42,1,13,25860,No,102425,Yes,z_F,z_High School,Clerical,54,Private,7140,1,z_SUV,no,6983,2,No,5,0,9,0,Highly Urban/ Urban
657516250,0,23922,34,3,15,26777,Yes,0,z_No,z_F,z_High School,Clerical,5,Private,4900,3,Sports Car,no,1620,1,No,7,9769,6,1,Highly Urban/ Urban
539919162,0,23183,36,2,11,93067,Yes,0,z_No,M,Bachelors,Student,51,Commercial,10810,1,Pickup,yes,0,0,No,2,3489,,1,Highly Urban/ Urban
820229994,1,22166,39,2,8,15790,Yes,0,z_No,z_F,PhD,Lawyer,24,Private,23970,1,z_SUV,no,1849,2,Yes,5,31858,8,1,Highly Urban/ Urban
750719170,0,18322,49,0,14,139423,No,370415,Yes,M,PhD,,28,Commercial,27600,6,Panel Truck,yes,0,0,No,0,0,,0,Highly Urban/ Urban
86536397,0,21598,40,0,10,36867,No,138277,Yes,M,<High School,z_Blue Collar,56,Private,10620,1,Pickup,no,0,0,No,0,0,7,0,Highly Urban/ Urban
842110768,0,25476,30,1,13,20631,No,110165,Yes,M,z_High School,Clerical,45,Private,4630,3,Minivan,no,0,0,Yes,0,1875,4,1,z_Highly Rural/ Rural
461800201,0,17384,52,0,13,59496,No,214626,Yes,z_F,Bachelors,Professional,17,Private,14070,10,Minivan,no,0,0,No,0,0,14,0,Highly Urban/ Urban
836892979,0,19402,46,0,12,71855,No,0,z_No,z_F,z_High School,z_Blue Collar,64,Commercial,37760,6,Van,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
362490912,0,23566,35,0,9,19639,No,0,z_No,z_F,z_High School,Clerical,45,Private,20860,4,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
704518517,0,18356,49,0,15,23672,No,98437,Yes,z_F,z_High School,Clerical,68,Private,21530,4,Minivan,no,0,0,No,4,0,4,0,z_Highly Rural/ Rural
945402589,0,19865,45,0,6,87444,No,247573,Yes,M,Bachelors,z_Blue Collar,26,Commercial,13110,3,Minivan,yes,0,0,No,5,0,5,0,z_Highly Rural/ Rural
283770412,0,18031,50,0,13,,No,130264,Yes,M,Bachelors,Manager,46,Commercial,9200,1,Pickup,yes,0,0,No,0,0,6,0,Highly Urban/ Urban
689155738,0,17113,53,0,,20741,No,134822,Yes,z_F,PhD,Home Maker,57,Private,13130,7,z_SUV,no,0,0,No,2,0,17,0,z_Highly Rural/ Rural
485023629,0,18435,49,0,13,48983,No,190088,Yes,M,PhD,,38,Commercial,11010,1,Pickup,no,3767,2,No,0,3226,12,1,Highly Urban/ Urban
554209949,0,16506,54,0,,37424,No,155505,Yes,M,z_High School,z_Blue Collar,24,Private,6900,10,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
581675209,1,21747,40,2,,18631,No,,Yes,z_F,z_High School,Student,19,Commercial,14400,7,z_SUV,no,26940,2,No,3,0,1,0,Highly Urban/ Urban
52463713,0,17307,52,0,12,78609,No,281358,z_No,M,Bachelors,Professional,37,Private,17520,4,Van,yes,0,0,No,0,0,11,0,z_Highly Rural/ Rural
121978235,0,21817,40,0,10,59566,No,207187,z_No,z_F,z_High School,z_Blue Collar,15,Commercial,8260,13,z_SUV,no,0,0,No,1,1139,5,1,Highly Urban/ Urban
243463686,0,16944,53,0,0,0,No,,Yes,M,z_High School,Student,42,Commercial,21470,6,Minivan,no,4372,3,No,2,1441,5,1,Highly Urban/ Urban
186785888,0,18349,49,0,14,73568,No,,Yes,z_F,Bachelors,Manager,17,Private,24300,1,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
710886684,0,17001,53,0,14,107700,No,,Yes,M,Masters,Lawyer,27,Private,14140,10,Minivan,no,0,0,No,2,0,14,0,Highly Urban/ Urban
757463764,0,18993,47,0,14,50542,No,234379,Yes,M,Bachelors,Professional,52,Private,12340,1,Minivan,no,11471,2,No,0,0,8,0,Highly Urban/ Urban
12742023,2,19705,45,2,,48124,Yes,226555,z_No,z_F,z_High School,Professional,26,Private,10810,1,z_SUV,no,0,0,Yes,0,1030,1,1,Highly Urban/ Urban
187424871,0,18980,47,0,15,34132,No,147155,Yes,z_F,z_High School,z_Blue Collar,53,Commercial,9610,4,Minivan,no,5047,1,No,3,5479,8,1,Highly Urban/ Urban
961217357,1,19275,47,1,12,172091,No,374376,Yes,M,PhD,Manager,5,Commercial,23410,6,Panel Truck,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
139477422,0,20269,44,2,17,24469,No,128238,Yes,M,<High School,z_Blue Collar,5,Commercial,27450,4,Panel Truck,yes,0,0,No,4,7338,6,1,Highly Urban/ Urban
235120466,0,20319,44,0,11,92582,No,0,z_No,z_F,Masters,Manager,27,Private,15160,6,z_SUV,no,7939,1,No,3,0,11,0,Highly Urban/ Urban
414075321,1,20606,43,1,14,115960,Yes,0,z_No,z_F,z_High School,z_Blue Collar,17,Commercial,29570,17,Pickup,no,0,0,No,0,0,7,0,z_Highly Rural/ Rural
463216366,0,18427,49,0,9,52652,No,190470,Yes,M,z_High School,Clerical,13,Private,10110,6,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
580762488,0,22021,39,1,7,55123,No,,Yes,M,z_High School,z_Blue Collar,22,Commercial,20580,11,Van,no,0,0,No,0,5792,5,1,Highly Urban/ Urban
533784758,0,19635,46,0,0,,No,0,z_No,z_F,z_High School,Student,43,Commercial,8110,10,z_SUV,no,0,0,No,0,2327,8,1,Highly Urban/ Urban
256031945,0,17719,51,0,10,83235,No,0,z_No,M,Masters,Manager,10,Commercial,30400,3,Panel Truck,yes,0,0,No,0,0,11,0,Highly Urban/ Urban
231067135,0,25313,30,4,11,77207,Yes,318565,z_No,z_F,Bachelors,z_Blue Collar,34,Commercial,21160,10,z_SUV,no,35118,1,Yes,2,0,11,0,Highly Urban/ Urban
159046638,0,17396,52,0,13,23714,No,121354,Yes,M,<High School,z_Blue Collar,59,Commercial,9070,1,Pickup,yes,0,0,No,3,5338,8,1,Highly Urban/ Urban
212393500,0,20192,44,3,12,118032,No,337904,Yes,M,Bachelors,Professional,23,Private,5900,1,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
603409480,0,14648,59,0,11,40219,No,226113,Yes,z_F,Bachelors,Professional,21,Private,13820,4,z_SUV,no,0,0,No,1,0,10,0,Highly Urban/ Urban
97346673,1,20287,44,1,14,19751,No,,Yes,M,z_High School,Clerical,26,Commercial,8260,1,Pickup,no,0,0,Yes,2,0,5,0,z_Highly Rural/ Rural
606846426,0,17254,52,0,8,174993,No,0,z_No,M,PhD,,40,Commercial,34720,3,Panel Truck,yes,0,0,No,1,0,12,0,Highly Urban/ Urban
849590952,0,27265,25,4,11,49576,Yes,160042,z_No,z_F,Masters,Manager,5,Private,6460,6,z_SUV,no,3862,2,No,1,2576,16,1,Highly Urban/ Urban
752304401,0,17353,52,0,,31701,No,,Yes,z_F,<High School,z_Blue Collar,25,Commercial,18690,9,Minivan,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
638536907,0,18473,49,0,15,107375,No,332673,Yes,z_F,Bachelors,Professional,12,Private,18390,7,Minivan,no,0,0,No,1,0,,0,Highly Urban/ Urban
375690054,0,16882,53,0,12,27652,No,145983,z_No,M,z_High School,Clerical,19,Private,21460,4,Van,no,6348,1,No,0,2150,6,1,Highly Urban/ Urban
778740762,0,15518,57,0,13,63010,No,224623,Yes,M,Masters,,62,Commercial,7800,13,Pickup,yes,0,0,No,0,0,11,0,z_Highly Rural/ Rural
855809281,0,18257,49,0,13,30762,No,133502,z_No,z_F,z_High School,Professional,25,Private,14710,8,z_SUV,no,0,0,No,0,0,,0,Highly Urban/ Urban
753477220,0,23089,36,0,10,95525,No,264584,Yes,M,Bachelors,Manager,19,Commercial,5100,9,Pickup,yes,2665,3,No,0,0,9,0,Highly Urban/ Urban
598914478,0,21938,39,1,14,55799,No,187099,Yes,z_F,<High School,z_Blue Collar,19,Private,13550,4,z_SUV,no,0,0,No,0,0,5,0,z_Highly Rural/ Rural
349512324,0,17477,52,0,11,123426,No,361688,Yes,M,Bachelors,Manager,35,Commercial,36200,1,Panel Truck,yes,0,0,No,0,0,12,0,Highly Urban/ Urban
257737943,0,18199,50,0,8,37803,No,158257,Yes,M,z_High School,z_Blue Collar,18,Commercial,16550,11,Van,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
454506838,0,18900,48,0,14,92496,No,296957,Yes,z_F,Masters,Lawyer,33,Private,18910,6,z_SUV,no,0,0,No,2,0,16,0,Highly Urban/ Urban
321071750,0,23002,36,0,9,64947,No,0,z_No,z_F,z_High School,z_Blue Collar,26,Commercial,34920,1,Minivan,no,0,0,Yes,0,1985,1,1,Highly Urban/ Urban
370878011,0,26748,26,1,11,42687,Yes,0,z_No,z_F,z_High School,z_Blue Collar,35,Commercial,17200,1,Minivan,no,0,0,No,6,4130,1,1,Highly Urban/ Urban
670978513,0,21181,41,0,9,74706,No,0,z_No,M,Bachelors,Professional,31,Commercial,26530,1,Panel Truck,yes,2884,1,No,8,4665,8,1,Highly Urban/ Urban
946684336,0,18103,50,0,9,14588,No,0,z_No,z_F,Bachelors,Clerical,35,Private,13280,4,z_SUV,no,0,0,No,5,0,12,0,z_Highly Rural/ Rural
197692132,0,16889,53,0,0,0,No,0,z_No,M,PhD,Doctor,35,Private,13870,1,Minivan,yes,0,0,No,2,0,14,0,Highly Urban/ Urban
609564786,0,17719,51,0,11,102099,No,305769,z_No,z_F,Bachelors,Manager,27,Private,11710,5,z_SUV,no,0,0,No,1,0,12,0,Highly Urban/ Urban
967374375,0,24534,32,2,13,74702,No,183767,Yes,z_F,<High School,z_Blue Collar,5,Private,18820,12,Minivan,no,8985,2,No,2,0,1,0,Highly Urban/ Urban
734157261,0,18629,48,0,17,23080,No,139852,Yes,M,z_High School,Professional,28,Private,8610,6,Pickup,no,0,0,No,0,0,7,0,Highly Urban/ Urban
877336554,0,16396,54,0,13,129222,No,376824,z_No,M,Masters,Lawyer,41,Private,8470,6,Minivan,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
541038543,0,20884,42,2,14,55328,Yes,0,z_No,M,z_High School,z_Blue Collar,32,Commercial,11230,7,Minivan,no,7607,4,No,2,3381,10,1,Highly Urban/ Urban
181257257,0,12633,65,0,16,24274,No,211649,Yes,z_F,z_High School,Clerical,42,Private,10770,1,Sports Car,no,1235,2,No,1,0,12,0,z_Highly Rural/ Rural
998163006,0,17335,52,0,9,71093,No,229315,Yes,M,Bachelors,z_Blue Collar,35,Commercial,26270,1,Minivan,no,0,0,Yes,2,0,10,0,z_Highly Rural/ Rural
143755423,0,16579,54,0,12,228160,No,569361,z_No,z_F,PhD,Manager,21,Private,30490,4,Minivan,no,0,0,No,4,0,18,0,Highly Urban/ Urban
847808393,0,20363,44,0,11,32812,No,,Yes,M,<High School,z_Blue Collar,39,Private,9180,1,Pickup,yes,0,0,No,0,0,5,0,Highly Urban/ Urban
381092644,0,14966,58,0,11,178147,No,0,z_No,M,Masters,Lawyer,39,Private,1500,10,Minivan,no,0,0,No,0,0,17,0,Highly Urban/ Urban
288450206,0,12143,66,0,15,35095,No,200581,Yes,M,Bachelors,Manager,40,Private,25280,6,Pickup,no,2596,2,No,2,0,17,0,Highly Urban/ Urban
8166151,0,18999,47,0,8,84850,No,256828,Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,23840,17,Pickup,no,0,0,Yes,0,0,6,0,Highly Urban/ Urban
344728631,0,17106,53,0,15,72403,No,247537,z_No,M,Masters,Manager,14,Private,24140,7,Minivan,no,0,0,No,0,0,14,0,Highly Urban/ Urban
668137534,0,19754,45,0,13,8234,No,0,Yes,M,<High School,Student,12,Private,1650,1,Minivan,no,0,0,Yes,3,5238,,1,Highly Urban/ Urban
699677378,0,22285,38,0,8,83304,No,234493,Yes,z_F,Bachelors,Clerical,10,Private,16160,1,z_SUV,no,20337,2,Yes,3,0,17,0,Highly Urban/ Urban
43907272,0,20319,44,0,9,92022,No,232327,Yes,M,Bachelors,z_Blue Collar,40,Commercial,19090,13,Van,yes,0,0,No,2,0,6,0,z_Highly Rural/ Rural
389054427,0,26643,26,2,12,41746,Yes,0,z_No,M,z_High School,Manager,41,Commercial,8270,10,Pickup,no,6081,4,No,0,3544,1,1,Highly Urban/ Urban
779542452,0,22133,39,1,12,80186,Yes,0,z_No,z_F,Bachelors,Professional,19,Private,14020,1,Minivan,no,6642,1,No,2,0,14,0,Highly Urban/ Urban
364234204,0,13759,62,0,12,23264,No,205740,Yes,M,z_High School,Professional,24,Private,19120,3,Sports Car,yes,2136,3,No,3,2573,1,1,Highly Urban/ Urban
158583585,0,18155,50,0,12,56079,No,228205,Yes,M,Bachelors,Manager,32,Private,25110,10,Minivan,no,0,0,No,0,0,9,0,Highly Urban/ Urban
362300367,0,25094,31,2,12,112632,No,298529,Yes,M,z_High School,Professional,57,Private,16550,6,Van,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
328295910,0,19516,46,0,12,15951,No,123642,Yes,M,z_High School,Student,63,Commercial,17580,6,Van,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
274915618,0,23512,35,0,10,44681,No,174091,Yes,M,Bachelors,Clerical,21,Commercial,6410,6,Pickup,yes,783,3,No,1,0,12,0,Highly Urban/ Urban
462437139,0,19663,46,0,12,30263,No,131414,Yes,M,z_High School,Clerical,35,Private,21640,10,Van,yes,0,0,No,0,0,4,0,z_Highly Rural/ Rural
78781397,0,17324,52,0,16,56482,No,213726,Yes,M,z_High School,z_Blue Collar,31,Commercial,18390,10,Minivan,yes,2067,3,No,3,0,9,0,Highly Urban/ Urban
211999932,0,21059,42,1,13,126762,Yes,0,z_No,z_F,PhD,Doctor,54,Private,18380,10,z_SUV,no,5279,3,No,0,0,13,0,Highly Urban/ Urban
813209345,0,19421,46,0,10,70191,No,218831,Yes,M,Bachelors,Manager,30,Private,31500,4,Minivan,no,0,0,No,0,0,10,0,Highly Urban/ Urban
153772160,0,16303,55,0,7,41952,No,197932,Yes,M,z_High School,z_Blue Collar,56,Commercial,11200,3,Pickup,no,2085,2,No,2,0,10,0,Highly Urban/ Urban
689058670,0,15578,57,0,14,49564,No,195914,Yes,z_F,Bachelors,Clerical,12,Private,11530,10,z_SUV,no,38084,1,Yes,6,0,13,0,Highly Urban/ Urban
484399411,0,23514,35,2,,62783,Yes,0,z_No,M,z_High School,z_Blue Collar,33,Commercial,4900,10,Pickup,yes,2723,1,No,7,7327,7,1,Highly Urban/ Urban
285175982,0,14588,59,0,14,28100,No,116034,Yes,z_F,z_High School,Clerical,71,Private,7400,1,z_SUV,no,2319,2,No,0,0,10,0,z_Highly Rural/ Rural
463528048,0,16180,55,0,13,108409,No,307730,Yes,M,Bachelors,z_Blue Collar,56,Private,20260,10,Minivan,no,0,0,No,3,0,10,0,Highly Urban/ Urban
721161903,0,20484,43,0,12,,No,0,z_No,z_F,PhD,Manager,42,Private,13520,13,Minivan,no,22305,3,No,0,0,15,0,Highly Urban/ Urban
480584902,1,23324,36,2,12,95942,Yes,0,z_No,z_F,Masters,Manager,46,Private,14690,4,z_SUV,no,17070,2,Yes,6,2124,19,1,Highly Urban/ Urban
971818627,0,18693,48,0,6,18651,No,,Yes,M,z_High School,Home Maker,38,Private,27430,1,Minivan,yes,0,0,No,1,0,,0,Highly Urban/ Urban
237154978,0,15268,58,0,14,2724,No,0,z_No,z_F,<High School,Student,53,Private,15220,6,z_SUV,no,20511,1,Yes,0,1651,1,1,Highly Urban/ Urban
559557436,0,18050,50,0,1,76489,No,259139,Yes,z_F,Masters,Lawyer,33,Private,14150,1,z_SUV,no,0,0,No,4,0,13,0,Highly Urban/ Urban
86422185,0,16240,55,0,12,107264,No,0,z_No,M,Masters,Manager,56,Commercial,7000,10,Pickup,yes,5191,2,No,6,0,13,0,Highly Urban/ Urban
709233878,0,22929,37,0,11,16251,No,0,z_No,M,z_High School,Student,19,Private,6830,6,Pickup,yes,0,0,No,1,0,7,0,z_Highly Rural/ Rural
351770085,0,20023,45,0,7,31127,No,,Yes,z_F,Bachelors,z_Blue Collar,36,Commercial,25860,6,Sports Car,no,0,0,No,0,0,9,0,Highly Urban/ Urban
478593905,0,19444,46,0,14,50759,No,0,z_No,z_F,Bachelors,Manager,30,Private,11180,1,z_SUV,no,0,0,No,0,0,3,0,Highly Urban/ Urban
792049735,0,19686,45,0,10,47484,No,0,z_No,M,<High School,z_Blue Collar,42,Commercial,10750,7,Pickup,yes,0,0,No,1,0,9,0,z_Highly Rural/ Rural
506795126,0,23208,36,0,11,37869,No,160542,Yes,z_F,Bachelors,Clerical,13,Private,8890,4,z_SUV,no,0,0,No,1,0,7,0,Highly Urban/ Urban
726694042,0,12194,66,2,0,0,No,148288,Yes,z_F,PhD,Home Maker,45,Private,22240,1,Sports Car,no,0,0,No,0,0,10,0,Highly Urban/ Urban
626386365,0,16533,54,0,14,54439,No,199224,Yes,M,Bachelors,Professional,18,Commercial,22900,10,Panel Truck,yes,0,0,No,0,0,11,0,Highly Urban/ Urban
747557690,0,18115,50,0,6,67488,No,206632,Yes,M,Bachelors,Manager,52,Private,17000,6,Minivan,no,0,0,No,2,0,6,0,Highly Urban/ Urban
373747887,0,13306,63,0,16,141953,No,377925,Yes,M,PhD,,35,Commercial,29630,1,Pickup,yes,38930,1,Yes,1,0,9,0,Highly Urban/ Urban
169551004,0,21156,41,0,9,27521,No,141133,Yes,z_F,<High School,z_Blue Collar,29,Private,8350,1,Sports Car,no,536,1,No,0,2849,1,1,Highly Urban/ Urban
313976839,0,18335,49,0,12,71512,No,0,z_No,z_F,Masters,Manager,27,Private,13550,1,Sports Car,no,0,0,No,0,0,18,0,Highly Urban/ Urban
422139546,0,18763,48,0,14,58291,No,244454,Yes,M,Masters,Lawyer,47,Private,16200,1,Minivan,yes,4751,3,No,0,0,15,0,Highly Urban/ Urban
517718215,2,22623,37,3,12,28292,Yes,0,z_No,z_F,z_High School,Clerical,47,Private,14600,1,Minivan,no,0,0,No,2,0,1,0,Highly Urban/ Urban
800579103,2,21421,41,3,11,63610,Yes,0,z_No,M,z_High School,Clerical,10,Private,11960,15,Minivan,no,45931,1,Yes,3,3335,1,1,Highly Urban/ Urban
22315439,0,18383,49,0,13,12194,No,102719,Yes,z_F,Bachelors,Home Maker,25,Private,12120,1,z_SUV,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
613111197,0,16416,54,0,14,70632,No,250307,Yes,M,Bachelors,Professional,56,Private,19750,4,Minivan,yes,0,0,No,4,0,16,0,z_Highly Rural/ Rural
952193601,0,25596,29,2,14,104420,Yes,0,z_No,z_F,Masters,Manager,19,Private,4400,7,Sports Car,no,44351,3,Yes,3,0,17,0,Highly Urban/ Urban
837122700,0,19639,46,0,10,70840,No,0,z_No,M,Bachelors,Professional,26,Private,17140,1,Minivan,yes,4655,2,No,5,5323,1,1,Highly Urban/ Urban
345381817,0,20296,44,2,15,159230,Yes,0,z_No,M,Masters,,24,Commercial,4850,10,Pickup,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
841868686,0,14120,61,0,11,67813,No,249997,Yes,z_F,Bachelors,Professional,51,Private,21190,6,Sports Car,no,0,0,No,0,0,6,0,z_Highly Rural/ Rural
965145602,0,15031,58,0,14,213892,No,507584,Yes,z_F,PhD,Doctor,34,Private,28690,6,Minivan,no,0,0,No,0,0,17,0,Highly Urban/ Urban
53291393,0,20738,43,0,11,,No,406619,Yes,M,PhD,Manager,16,Commercial,5800,6,Pickup,no,35106,3,No,8,0,16,0,Highly Urban/ Urban
191463960,0,16412,54,0,9,145319,No,395969,z_No,z_F,Masters,Professional,21,Commercial,24290,8,Pickup,no,10727,1,No,0,0,9,0,Highly Urban/ Urban
610606593,0,17409,52,0,11,189038,No,0,z_No,z_F,PhD,,32,Commercial,35980,4,Pickup,no,8292,3,No,0,0,12,0,Highly Urban/ Urban
551754915,0,18474,49,0,10,,No,,z_No,z_F,z_High School,z_Blue Collar,24,Commercial,18430,6,z_SUV,no,27389,2,Yes,4,5161,9,1,Highly Urban/ Urban
775868563,0,15608,57,0,12,35436,No,187051,Yes,z_F,z_High School,z_Blue Collar,39,Commercial,10100,1,z_SUV,no,0,0,No,4,4857,3,1,Highly Urban/ Urban
650019033,0,13803,62,0,12,34033,No,0,z_No,M,z_High School,z_Blue Collar,43,Commercial,19010,10,Van,no,0,0,Yes,5,7843,1,1,Highly Urban/ Urban
623678383,0,19367,46,0,11,33914,No,0,z_No,z_F,Bachelors,Clerical,25,Commercial,16300,1,Van,no,0,0,No,1,0,8,0,Highly Urban/ Urban
353354177,0,17967,50,0,0,0,No,110784,z_No,z_F,Masters,Home Maker,17,Private,16780,1,Pickup,no,0,0,Yes,0,0,15,0,Highly Urban/ Urban
